'Date Rptd','DATE OCC',Mocodes,'Vict Age','Vict Sex','Vict Descent','Premis Cd','Weapon Used Cd',Status,'Crm Cd'
'2/26/23 0:00','2/26/23 0:00','1822 2021 0416 0334 0445',57,M,H,124,207,IC,2
'4/25/22 0:00','4/22/22 0:00',344,19,F,B,502,400,IC,10
'6/21/22 0:00','6/17/22 0:00','1606 0344 1300',37,F,W,707,400,IC,3
'5/20/22 0:00','5/19/22 0:00','0416 0449 0446 0445 0329 0562 0913',59,F,B,502,302,AA,2
'6/22/22 0:00','6/22/22 0:00','0334 0445 1402 1822',50,M,O,301,312,AA,2
'12/15/21 0:00','12/11/21 0:00',394,30,F,H,502,400,IC,4
'8/21/20 0:00','8/21/20 0:00','0416 0447 1218 2004 1202 0913 1817',60,F,B,102,306,IC,2
'8/2/22 0:00','8/2/22 0:00',444,45,F,W,502,400,AA,7
'7/4/24 0:00','7/3/24 0:00','1822 1236 0329',36,M,O,403,400,IC,8
'8/30/21 0:00','8/29/21 0:00',344,73,M,W,503,400,IC,4
'12/11/22 0:00','9/24/22 0:00',325,23,M,H,404,400,IC,4
'6/1/22 0:00','5/26/22 0:00',329,42,M,O,501,400,AO,8
'4/18/23 0:00','4/18/23 0:00','1822 0400 0444 0429 1210',33,F,H,124,400,IC,7
'3/21/22 0:00','3/2/21 0:00','0100 1822 0922 0930',43,F,B,501,400,IC,3
'12/21/22 0:00','12/21/22 0:00',329,36,M,H,101,400,IC,8
'4/2/22 0:00','4/1/22 0:00',325,36,M,H,404,400,IC,3
'9/27/21 0:00','9/24/21 0:00',344,36,M,H,101,400,IC,4
'7/2/20 0:00','7/1/20 0:00','1420 1822 0325 0344',29,M,H,406,400,IC,3
'5/23/22 0:00','5/23/22 0:00','1822 0358',44,M,H,502,400,IC,3
'4/25/22 0:00','4/21/22 0:00','0329 0349',36,M,O,145,400,IC,4
'6/13/20 0:00','6/11/20 0:00','0344 1420',54,M,H,707,400,IC,5
'11/17/21 0:00','11/17/21 0:00','0432 0216 0334 1822 0342 1300 0371 0906',30,M,B,401,109,IC,2
'1/8/21 0:00','1/8/21 0:00','1402 1407 1419 1020',36,M,H,101,400,IC,10
'10/25/21 0:00','10/25/21 0:00',385,51,M,H,101,400,IC,3
'7/11/20 0:00','6/6/20 0:00','0906 2004 0416 0913 1817',37,F,H,102,304,IC,2
'12/1/23 0:00','12/1/23 0:00',329,36,M,W,108,400,IC,8
'9/9/21 0:00','9/9/21 0:00','0325 1822',54,F,O,203,400,IC,4
'7/14/23 0:00','7/14/23 0:00','1822 0922 0929 0930 0928',41,M,H,501,400,IC,3
'10/13/23 0:00','10/12/23 0:00','1307 0344 1609',31,M,H,210,400,IC,3
'4/22/22 0:00','4/22/22 0:00','0930 0928',30,M,H,742,400,IC,3
'8/17/22 0:00','8/17/22 0:00','0913 1813 1312 0416 0401 1310 0432 0448 0418',19,F,H,101,400,AA,10
'12/19/20 0:00','12/19/20 0:00','0601 0329 0325 1307 1609 1822',36,M,H,202,500,IC,3
'11/18/21 0:00','11/17/21 0:00','1822 0344',51,F,W,707,400,IC,4
'1/5/23 0:00','1/1/23 0:00',1822,36,M,H,502,506,IC,7
'9/17/21 0:00','9/11/21 0:00','0386 1300 0344 1822 1606',50,F,W,101,400,IC,4
'3/3/24 0:00','3/1/24 0:00','1202 0922 0929 0930',66,M,B,502,400,IC,3
'3/7/24 0:00','2/13/24 0:00','1822 0344',23,M,K,116,400,IC,4
'2/19/21 0:00','2/19/21 0:00',344,36,M,H,101,400,IC,5
'2/20/22 0:00','2/20/22 0:00',344,23,M,W,717,400,IC,5
'9/30/21 0:00','9/30/21 0:00','1310 1822 0400',66,M,W,101,400,IC,2
'5/5/22 0:00','2/7/22 0:00','0100 1822 0922',41,M,B,501,400,IC,3
'1/30/24 0:00','1/30/24 0:00','0329 0311',35,F,H,501,400,AA,8
'8/11/20 0:00','8/4/20 0:00','0202 0344 1822 0201',47,M,W,502,400,AA,4
'11/21/21 0:00','11/21/21 0:00','1822 0344 2032',27,F,B,735,400,IC,4
'2/8/22 0:00','2/7/22 0:00','0382 1803 0344',21,M,H,203,400,IC,7
'2/13/21 0:00','2/13/21 0:00','0329 1202 0603 0913',62,F,O,501,400,AO,8
'5/10/22 0:00','5/10/22 0:00','2038 0913 0421 2003',40,F,B,501,511,AO,10
'1/19/23 0:00','1/19/23 0:00','2000 0913 0400 0448 1243 1813',39,F,W,101,400,AO,7
'4/6/22 0:00','4/6/22 0:00','0329 1300 1309 1822',21,M,H,122,400,IC,8
'2/14/21 0:00','2/14/21 0:00','2004 0913 2038',36,F,H,501,400,AA,10
'12/7/20 0:00','12/7/20 0:00','1218 0444',74,M,W,710,400,IC,7
'2/17/22 0:00','12/7/21 0:00','0329 0913 1501',48,M,W,502,219,IC,8
'11/23/22 0:00','11/23/22 0:00','0416 2004',53,F,H,108,400,IC,7
'4/24/23 0:00','4/24/23 0:00','0913 2000 0419 0448 0408 1814 1218 2004',44,F,H,122,400,AO,7
'5/29/22 0:00','5/29/22 0:00','0329 0416 0445 1266 1822 1420 2004',37,M,O,108,500,IC,2
'5/16/22 0:00','5/16/22 0:00','0913 0334 0443 1266',53,M,B,108,102,IC,8
'2/24/20 0:00','2/23/20 0:00',344,25,F,H,104,400,IC,4
'11/5/21 0:00','11/3/21 0:00',344,25,M,A,101,400,IC,3
'2/28/20 0:00','1/20/20 0:00',344,55,M,W,104,400,IC,4
'2/26/23 0:00','2/26/23 0:00',344,36,M,H,108,400,IC,5
'3/15/23 0:00','3/15/23 0:00','0344 1307 1609',35,F,W,101,400,IC,3
'10/18/21 0:00','10/18/21 0:00',416,64,M,O,203,400,IC,7
'4/22/24 0:00','4/21/24 0:00','0344 1822',48,M,B,238,400,IC,3
'7/20/22 0:00','7/20/22 0:00','2000 1814 1259 0448 0446 0416',17,F,H,501,400,IC,7
'7/27/22 0:00','7/26/22 0:00','1822 0344',46,F,H,123,400,IC,4
'10/23/23 0:00','10/23/23 0:00','1822 0352 1420 0334 0355 0216',38,M,B,102,102,IC,2
'9/6/23 0:00','9/5/23 0:00','0329 1307 0913',52,F,H,501,500,IC,8
'4/24/20 0:00','4/22/20 0:00',344,36,M,H,101,400,IC,5
'11/18/20 0:00','11/17/20 0:00','1300 0385 1822 0344 1608',32,M,W,101,400,IC,3
'9/11/21 0:00','9/10/21 0:00',344,36,M,H,707,400,IC,5
'1/18/20 0:00','1/17/20 0:00',344,36,M,H,101,400,IC,5
'2/6/23 0:00','2/6/23 0:00','2000 1814 0416',62,F,W,501,400,AA,7
'12/23/22 0:00','12/22/22 0:00','0400 0416 0417 2004',35,F,W,701,400,IC,7
'7/5/22 0:00','7/5/22 0:00','1822 0329',46,F,H,501,400,IC,8
'9/5/20 0:00','9/5/20 0:00','0416 0360 0913',30,F,O,501,400,AO,7
'2/2/23 0:00','2/2/23 0:00',1906,33,F,B,501,400,IC,10
'1/14/24 0:00','1/13/24 0:00','0446 0400 2000 0913 1814 1813 2002 0401',25,M,H,102,400,AO,7
'7/26/23 0:00','6/24/23 0:00','0925 1822',22,M,B,501,400,IC,3
'7/2/22 0:00','7/2/22 0:00','0334 0400 0421 0312 0360 0913',63,M,B,501,511,AA,8
'10/3/21 0:00','10/3/21 0:00','3601 4025 3003 3027 3029 1402 0605 0913',46,F,B,108,307,AA,1
'4/14/23 0:00','4/12/23 0:00','0345 0344 1822',48,F,A,101,400,IC,3
'2/19/22 0:00','2/19/22 0:00',329,59,M,W,501,400,IC,8
'3/2/24 0:00','3/2/24 0:00','1300 1609 0216 0329',56,M,W,122,400,IC,8
'9/22/22 0:00','9/17/22 0:00','0344 1606',59,M,W,101,400,IC,3
'4/30/24 0:00','4/30/24 0:00','2002 0329 1307 1822 1278 1300',56,M,H,122,400,IC,8
'7/16/23 0:00','7/14/23 0:00','1822 0522',50,F,W,203,400,IC,9
'2/12/24 0:00','2/12/24 0:00','0416 0446 0913 1814 2000',27,F,B,102,400,IC,7
'12/3/21 0:00','12/1/21 0:00',344,36,M,H,101,400,IC,4
'1/31/22 0:00','1/29/22 0:00','0344 1822 2032',28,M,B,735,400,IC,4
'1/3/23 0:00','1/3/23 0:00','1822 1300 0445 0411 0432',33,F,H,203,212,IC,2
'2/18/22 0:00','2/18/22 0:00',1501,36,M,H,212,400,IC,10
'3/15/23 0:00','3/14/23 0:00','1300 0321 1605 0344 1822',38,M,B,501,400,IC,3
'5/8/21 0:00','5/7/21 0:00',344,36,M,H,104,400,IC,5
'4/11/20 0:00','4/11/20 0:00','1300 1601 1606 0344 0913 1206 1823 1262 2034',40,M,H,108,400,IC,4
'11/11/21 0:00','11/11/21 0:00','0358 1607 0321 0344 0352 1822 1420',52,M,W,502,400,IC,3
'5/28/24 0:00','5/28/24 0:00','0377 0929 0930',46,M,W,501,400,IC,3
'9/23/20 0:00','9/22/20 0:00','0325 0104',19,M,O,203,400,IC,4
'6/30/20 0:00','6/26/20 0:00',325,36,M,O,404,400,IC,3
'1/10/22 0:00','1/9/22 0:00',329,35,M,B,122,400,IC,8
'6/2/20 0:00','6/2/20 0:00','0397 0344 0216',36,F,H,120,400,IC,3
'3/23/24 0:00','3/22/24 0:00','1822 0344',52,F,O,402,400,IC,3
'8/23/21 0:00','8/12/21 0:00',1501,36,M,H,726,400,IC,9
'8/15/22 0:00','7/1/22 0:00','1822 0100 0922',29,M,B,501,400,IC,3
'6/7/21 0:00','6/5/21 0:00','0329 1307',32,M,H,121,400,IC,8
'1/28/23 0:00','1/28/23 0:00','1206 0411 1822',27,M,H,101,500,IC,2
'11/5/22 0:00','11/4/22 0:00',344,36,M,H,101,400,IC,5
'10/21/21 0:00','10/20/21 0:00',329,18,F,H,501,400,IC,8
'6/12/24 0:00','6/12/24 0:00',1822,36,M,W,942,400,IC,10
'7/6/20 0:00','7/6/20 0:00','2048 0416 1218 0910',30,M,B,907,400,AO,7
'8/3/22 0:00','7/30/22 0:00','0344 1822 0394',60,M,W,145,400,IC,4
'8/20/21 0:00','7/8/21 0:00','0100 0928 0922 1822 0344 0394',26,M,H,501,400,IC,3
'7/9/23 0:00','7/8/23 0:00',344,36,M,H,101,400,IC,5
'7/18/22 0:00','7/18/22 0:00','1822 0344',74,F,W,212,500,IC,4
'3/21/22 0:00','3/18/22 0:00','1822 0344',63,F,W,148,400,IC,4
'11/4/21 0:00','11/4/21 0:00','0216 1822',26,F,H,501,400,IC,3
'4/28/22 0:00','4/28/22 0:00','1813 1814 0416 2000',53,M,H,110,400,IC,7
'2/20/24 0:00','2/19/24 0:00',344,36,M,H,101,400,IC,5
'9/27/21 0:00','9/27/21 0:00','0400 0408 0448 0913 1813 2000',24,F,B,502,400,AA,2
'3/16/22 0:00','3/15/22 0:00','1307 0358 1609 0344 0321 1822',25,M,B,101,400,IC,3
'4/21/23 0:00','4/20/23 0:00',385,38,F,H,101,400,IC,3
'6/22/22 0:00','6/22/22 0:00','0913 0448 2000 1814 0444 0408',54,F,A,501,400,AA,7
'12/3/23 0:00','11/29/23 0:00','1822 0329',23,M,O,502,400,IC,8
'7/26/22 0:00','7/25/22 0:00','0416 1202 1310 0449 0344 0355 1822',60,M,H,101,200,IC,2
'4/23/20 0:00','4/22/20 0:00','0344 0930 1202 0377 2034',72,M,W,101,400,IC,4
'6/30/20 0:00','5/4/20 0:00','0321 0344 1300',52,M,O,707,400,AA,3
'7/20/21 0:00','7/19/21 0:00','0314 1609 1202 0329 2034',89,F,O,501,400,IC,3
'11/10/21 0:00','10/25/21 0:00',344,36,M,H,203,400,AO,7
'6/7/23 0:00','6/7/23 0:00','1300 0329 2004',51,F,H,108,400,IC,8
'11/25/23 0:00','11/24/23 0:00','0416 1822 1259 2024',15,F,H,109,400,IC,7
'3/5/20 0:00','3/5/20 0:00','1609 0344 0352 1402 2004 0321',78,F,H,501,400,IC,3
'12/14/22 0:00','10/1/22 0:00','0344 0352 1202',67,M,W,501,400,IC,3
'6/30/22 0:00','6/30/22 0:00','1822 0329 0417',36,M,W,203,400,IC,8
'4/27/21 0:00','3/4/21 0:00',394,52,F,W,121,400,IC,4
'9/29/23 0:00','9/29/23 0:00','0400 0444',38,F,H,504,400,IC,7
'11/1/23 0:00','11/1/23 0:00','0314 1822 1607 0358 0329 0344',50,M,O,501,400,IC,3
'4/27/22 0:00','4/27/22 0:00','0344 1822 1606 0216 0345',36,M,H,502,400,IC,3
'2/9/23 0:00','2/9/23 0:00','0922 1822 0100',29,M,H,501,400,IC,3
'5/27/22 0:00','5/27/22 0:00','1822 0344 0400 0416 0345',22,M,O,108,400,IC,2
'4/3/24 0:00','4/3/24 0:00','0416 0443 0446 0913 1251 1259 1815 2024',15,M,H,102,511,IC,10
'6/15/20 0:00','6/13/20 0:00',344,36,M,H,101,400,IC,5
'3/21/22 0:00','3/21/22 0:00','0913 0344 1820 2034',58,M,B,502,400,IC,4
'3/7/24 0:00','3/6/24 0:00',344,36,M,H,101,400,IC,5
'4/17/23 0:00','4/16/23 0:00','1822 0344 1501',24,M,A,502,400,IC,3
'10/10/23 0:00','10/10/23 0:00',344,36,M,H,101,400,IC,5
'2/27/20 0:00','2/27/20 0:00','1402 0400',36,M,H,101,400,IC,4
'2/5/23 0:00','2/5/23 0:00','1822 0344 1607 0329',44,F,H,502,400,IC,3
'5/30/21 0:00','5/29/21 0:00',2038,67,M,H,501,400,IC,10
'9/14/23 0:00','9/6/23 0:00',344,42,M,H,242,400,IC,4
'6/6/24 0:00','4/17/24 0:00','0325 1822',36,M,O,249,400,IC,4
'1/20/23 0:00','1/17/23 0:00','1822 0930',22,F,H,501,400,IC,3
'1/3/24 0:00','1/3/24 0:00','0100 0922 1822',25,F,H,501,400,IC,3
'2/26/22 0:00','2/26/22 0:00',2038,42,M,H,213,400,IC,10
'12/2/23 0:00','12/2/23 0:00','1822 0329 0202 0311',36,M,W,101,400,IC,8
'11/5/23 0:00','11/5/23 0:00','0416 1266',41,M,B,101,400,AO,7
'2/21/20 0:00','2/20/20 0:00','0344 1300',47,M,B,707,400,IC,3
'11/5/20 0:00','11/5/20 0:00','0444 1822 1202 0429',66,F,B,719,400,IC,7
'4/19/24 0:00','4/11/24 0:00','0329 1307',50,M,W,108,400,IC,8
'1/11/24 0:00','1/11/24 0:00','0917 0421 0334 0312 0432 0443 1822 0378 0216',67,M,B,402,102,IC,8
'2/6/21 0:00','2/5/21 0:00',329,61,M,H,101,400,IC,8
'10/15/23 0:00','10/15/23 0:00','0447 1822 0416',31,F,H,202,212,IC,2
'11/29/21 0:00','11/29/21 0:00','1300 0344',24,F,W,108,400,IC,3
'2/16/21 0:00','2/16/21 0:00','0329 1407 1822 1100',41,M,B,122,400,IC,8
'1/31/22 0:00','1/27/22 0:00','1822 0344 0394',31,M,W,119,400,IC,3
'12/21/22 0:00','12/21/22 0:00','2004 1822 1402',36,M,B,503,400,IC,10
'3/9/24 0:00','3/9/24 0:00','1402 1814 2000 0401 0416 0446 0417 0426 0334 0913',18,F,H,501,204,AA,2
'2/3/20 0:00','2/2/20 0:00','0344 1822',31,M,O,101,400,IC,4
'10/3/20 0:00','10/2/20 0:00',344,25,F,B,108,307,IC,2
'4/16/20 0:00','4/16/20 0:00','0345 0344 2032 1822',33,M,H,502,400,IC,3
'1/2/24 0:00','1/1/24 0:00','0913 0444',25,F,H,501,400,IC,7
'11/28/23 0:00','11/25/23 0:00','1822 1407 1100 0329 0450',36,M,H,702,106,IC,8
'6/30/22 0:00','6/30/22 0:00',344,36,M,H,108,400,IC,5
'11/5/20 0:00','8/20/20 0:00','1822 1402 1414',40,F,O,501,400,AA,10
'3/15/23 0:00','2/18/23 0:00','0922 0929',27,F,B,502,400,IC,3
'2/19/24 0:00','2/16/24 0:00','1822 0342 0344',38,M,H,102,102,IC,2
'11/27/22 0:00','11/27/22 0:00','0448 1402 0400 1822 1407 2004',33,M,H,406,400,AA,2
'6/14/22 0:00','5/10/22 0:00',344,36,M,H,108,400,IC,5
'1/1/24 0:00','1/1/24 0:00','1822 0400 0416 0334',58,M,H,101,207,IC,8
'10/19/21 0:00','10/18/21 0:00','1300 1307 1822 0329',39,F,W,122,400,IC,8
'11/3/23 0:00','11/3/23 0:00','0325 0344',36,M,H,121,400,IC,4
'3/4/23 0:00','12/4/22 0:00','0928 0100 1822',25,F,H,502,400,IC,3
'6/10/21 0:00','5/21/21 0:00',344,36,M,H,108,400,IC,4
'2/25/23 0:00','9/21/22 0:00',1501,36,M,H,203,400,IC,7
'10/24/23 0:00','10/24/23 0:00','0394 1822 2032',52,F,B,501,400,IC,4
'2/21/22 0:00','2/21/22 0:00','1414 1420 0329 1822 1100 1309',30,F,H,501,106,IC,2
'1/29/24 0:00','1/29/24 0:00',344,36,M,H,101,400,AO,5
'9/29/23 0:00','9/29/23 0:00','1822 0416 0344',35,M,H,102,400,IC,2
'3/3/22 0:00','2/26/22 0:00','1420 1607 0344 0349',52,M,W,502,400,IC,3
'11/19/22 0:00','11/19/22 0:00','0319 0432 0913',27,M,H,504,400,IC,10
'5/17/21 0:00','5/17/21 0:00','0913 0361 0603 0416 0446 1202',78,M,B,102,400,IC,7
'3/4/20 0:00','1/24/20 0:00','1803 0100 0924',36,M,H,203,400,AA,7
'5/24/23 0:00','5/24/23 0:00','0344 0355 0354',55,M,B,101,109,IC,2
'6/29/21 0:00','6/29/21 0:00','1822 0100 0928',49,M,B,751,400,IC,3
'11/1/22 0:00','10/31/22 0:00','0447 1822',46,F,W,502,212,IC,2
'10/28/22 0:00','10/27/22 0:00','1822 0417 0319 0416 0429',32,M,W,102,400,IC,2
'1/13/22 0:00','1/12/22 0:00',344,36,M,H,101,400,IC,5
'6/26/24 0:00','6/23/24 0:00',344,36,M,W,101,400,IC,3
'1/17/22 0:00','1/17/22 0:00','1822 0429 0416',25,F,H,101,400,IC,2
'11/1/21 0:00','11/1/21 0:00','0910 2004 0447 1212 0917',36,F,H,834,500,IC,7
'8/24/23 0:00','8/24/23 0:00','0500 0503 0913 1807',48,F,W,730,400,IC,9
'6/19/23 0:00','6/13/23 0:00','1606 0344',34,M,B,108,400,IC,3
'11/11/20 0:00','11/9/20 0:00','0334 0302 1822',45,M,B,710,118,IC,2
'12/29/23 0:00','12/16/23 0:00','1822 0344 0358',31,M,A,221,500,IC,3
'3/24/20 0:00','3/20/20 0:00','1243 2000 0913 1814 0400 1309 0416',22,F,H,504,400,AO,7
'12/7/20 0:00','12/6/20 0:00','1202 0344 0352 1822',62,M,W,104,400,IC,3
'3/13/23 0:00','3/13/23 0:00','0913 2000 0448 1814',29,F,H,501,400,AA,7
'11/1/21 0:00','10/30/21 0:00',344,36,M,H,101,400,IC,5
'11/16/23 0:00','6/4/23 0:00',1822,71,M,C,501,400,IC,3
'9/10/24 0:00','9/4/24 0:00','1822 0344',23,M,H,101,400,IC,3
'12/1/22 0:00','11/30/22 0:00',1822,69,M,K,101,400,IC,3
'10/13/21 0:00','10/12/21 0:00',344,36,M,H,108,400,IC,5
'8/12/24 0:00','8/30/20 0:00','1822 0929 0930 1501',39,M,W,501,400,IC,3
'6/2/21 0:00','6/2/21 0:00','1822 0421 1309 0444 1300',43,M,H,101,511,IC,10
'9/16/23 0:00','9/16/23 0:00','0913 0334 0421 0432',31,M,H,501,200,AO,8
'1/23/24 0:00','6/14/22 0:00','0100 0929 0928',29,F,B,501,400,IC,3
'5/3/21 0:00','5/2/21 0:00','0344 1266 1601',38,M,B,101,400,IC,3
'11/21/23 0:00','11/20/23 0:00',344,36,M,H,101,400,IC,5
'7/2/21 0:00','7/2/21 0:00','0358 1607 1822',36,M,H,502,400,IC,10
'2/16/20 0:00','2/16/20 0:00','1822 0321 0202 1202',66,M,B,501,400,IC,3
'2/22/22 0:00','2/20/22 0:00','0913 1820 0400 0522',18,F,W,502,400,AO,9
'11/15/23 0:00','11/15/23 0:00',2304,37,F,W,501,400,IC,8
'5/20/24 0:00','5/19/24 0:00',344,36,M,H,101,400,IC,5
'12/3/22 0:00','12/3/22 0:00','1501 1402 1419 1407',36,M,H,101,400,AO,10
'2/3/22 0:00','2/2/22 0:00','1258 0445 0416 0913 0553 0602',10,F,H,501,400,IC,7
'1/11/22 0:00','1/10/22 0:00',344,36,M,H,101,400,AA,5
'8/23/24 0:00','8/23/24 0:00',9999,36,M,W,810,400,IC,10
'1/9/24 0:00','1/9/24 0:00','1822 1300 0400 0416 1402 0450',32,M,B,101,109,IC,2
'10/16/21 0:00','10/16/21 0:00',1501,36,M,W,503,511,IC,8
'12/14/21 0:00','11/9/21 0:00',1501,52,F,B,203,400,AO,10
'10/18/20 0:00','10/18/20 0:00','0431 1814',63,F,O,501,510,IC,7
'3/26/21 0:00','3/26/21 0:00','0913 2000 1814 0444 0429',22,F,H,104,400,AO,7
'2/20/21 0:00','2/20/21 0:00','1414 0329 1822',36,M,H,210,400,IC,8
'9/18/20 0:00','9/18/20 0:00','2000 0400 0416 0913 1814',40,M,H,501,400,AO,7
'12/22/23 0:00','12/22/23 0:00','1300 1309 1822 0416 0605',33,M,H,101,400,IC,7
'2/16/23 0:00','2/16/23 0:00','0344 0385',54,F,W,101,400,IC,3
'4/4/23 0:00','4/4/23 0:00','1501 0910',36,M,H,905,400,IC,10
'6/1/23 0:00','5/31/23 0:00','0701 0800 0432 0100 0112 0316',31,M,B,501,400,IC,7
'1/29/23 0:00','1/29/23 0:00',344,36,M,H,101,400,IC,5
'10/6/22 0:00','10/2/22 0:00','0100 0922 1822 0344',40,F,B,501,400,IC,3
'7/15/24 0:00','7/14/24 0:00','1300 1822 0329',43,M,H,102,400,IC,8
'9/20/20 0:00','9/19/20 0:00',344,36,M,H,101,400,IC,5
'3/19/20 0:00','3/19/20 0:00','0100 1822',24,M,H,502,400,IC,3
'2/11/21 0:00','2/11/21 0:00',701,69,M,H,501,400,IC,7
'1/4/21 0:00','1/3/21 0:00',344,36,M,H,101,400,IC,5
'5/9/21 0:00','5/9/21 0:00',404,36,M,W,109,501,IC,8
'4/13/22 0:00','4/13/22 0:00','0554 0344 0416 0913',22,F,H,102,400,AA,2
'7/17/22 0:00','7/17/22 0:00','1300 0344',28,F,H,502,400,IC,4
'3/26/20 0:00','3/26/20 0:00','0325 0344',36,M,O,404,400,AA,4
'3/4/24 0:00','3/3/24 0:00','0913 2000 1813 1243 0416 0446 0444',47,F,H,502,400,AA,7
'3/21/24 0:00','3/20/24 0:00','2000 2004 0400 0416 0419',25,F,B,101,400,IC,7
'3/30/20 0:00','3/19/20 0:00','1609 0344',36,M,H,218,400,IC,3
'9/8/22 0:00','9/3/22 0:00',344,41,M,H,101,400,IC,3
'7/13/22 0:00','7/13/22 0:00',344,36,M,H,101,400,IC,5
'12/16/21 0:00','12/11/21 0:00',344,36,M,H,101,400,IC,5
'9/15/24 0:00','9/13/24 0:00',344,36,M,H,101,400,IC,5
'8/13/21 0:00','8/13/21 0:00','0329 0416 1218 1307 0913 0555 0319 1312',20,F,B,108,302,IC,8
'6/4/21 0:00','6/2/21 0:00','1822 1309 0329',29,M,H,122,400,IC,8
'11/11/22 0:00','11/11/22 0:00','0913 0416 1601 0446 1218 2004',64,M,H,101,400,IC,7
'3/21/23 0:00','3/21/23 0:00','1307 1300 0344',37,F,W,101,400,IC,3
'6/4/21 0:00','6/4/21 0:00','1281 1822 0334 0416 0445 1309 1407',20,M,K,501,109,AA,2
'11/12/22 0:00','11/12/22 0:00',344,36,M,H,101,400,IC,5
'5/30/21 0:00','5/30/21 0:00','0329 0913 2000 1814 1206 2033',21,F,H,501,400,IC,8
'3/30/23 0:00','3/27/23 0:00',344,36,M,H,101,400,IC,5
'8/18/22 0:00','8/18/22 0:00','0344 1202 2032',85,F,O,410,400,IC,3
'10/26/20 0:00','8/27/20 0:00','0100 0928',51,F,O,502,400,IC,3
'4/15/20 0:00','4/13/20 0:00','1300 0344',38,F,W,104,400,IC,3
'8/28/21 0:00','7/5/21 0:00','0344 0385 1602',51,F,W,104,400,IC,3
'3/26/22 0:00','3/26/22 0:00','0416 0447 0913 1810',36,F,B,502,500,IC,7
'12/15/22 0:00','12/15/22 0:00','0334 0913 1309 0344',44,M,B,501,102,IC,2
'4/21/23 0:00','4/21/23 0:00',334,36,M,H,101,106,IC,8
'8/12/20 0:00','8/12/20 0:00','0325 1402',43,F,H,408,400,IC,4
'9/25/23 0:00','9/7/23 0:00','2000 1813 0913 0448',34,F,B,501,400,AO,7
'6/5/21 0:00','6/5/21 0:00','2000 1814 0913 0444 0400',38,F,H,108,400,AO,7
'3/12/22 0:00','3/4/22 0:00','1414 2032 0344 1822',29,F,B,502,400,IC,4
'5/19/22 0:00','5/19/22 0:00','2004 0400 0416 0429 0913 1218',53,F,H,504,400,AA,2
'7/5/21 0:00','7/4/21 0:00','0329 1822 1501 2004',36,M,H,735,400,IC,8
'5/2/22 0:00','11/2/21 0:00',377,47,F,H,602,400,IC,3
'5/28/20 0:00','5/28/20 0:00','1822 1901 1258 1251 0500 0514 0542',9,F,B,501,400,IC,9
'1/12/23 0:00','1/12/23 0:00','1309 0444 0913',51,F,H,707,400,AA,7
'8/26/22 0:00','8/25/22 0:00',344,36,M,H,101,400,IC,5
'12/16/23 0:00','12/16/23 0:00','0325 0601 1822',36,M,H,203,400,IC,3
'2/1/20 0:00','2/1/20 0:00','0216 0416 0361',27,M,H,103,400,IC,7
'8/1/22 0:00','8/1/22 0:00','0216 0329 0206 0213 1607',36,M,H,203,400,IC,3
'8/14/21 0:00','8/13/21 0:00','1202 0416 0445 2004 1822 1252',69,M,H,102,311,IC,2
'4/1/24 0:00','4/1/24 0:00','0917 0104 0416 1236 0446 0429 0445 0355 1822 0448',26,F,H,406,400,AA,2
'10/7/21 0:00','10/4/21 0:00','0342 0344 1309 1822',36,M,H,707,400,IC,3
'1/19/21 0:00','1/19/21 0:00','2000 0913 0444',61,F,A,502,400,AA,7
'11/11/23 0:00','11/11/23 0:00','0344 1606 1300',32,M,B,501,400,IC,4
'9/10/20 0:00','9/8/20 0:00','1300 0344',57,F,W,104,400,IC,3
'5/27/20 0:00','5/26/20 0:00',344,36,M,H,101,400,IC,5
'7/28/21 0:00','7/27/21 0:00','0100 0344',31,M,B,602,400,IC,3
'1/28/23 0:00','1/28/23 0:00','0448 0444 0913',45,F,H,108,400,IC,7
'12/16/23 0:00','12/16/23 0:00','0416 1300 1309 0913 1814 2000',59,M,W,108,307,IC,2
'9/4/22 0:00','9/4/22 0:00','0337 1251 1822 0432 0940 1915',19,M,A,502,400,IC,10
'8/9/20 0:00','8/9/20 0:00','0385 0344 1300 1606 1822',57,F,H,108,400,IC,4
'9/9/22 0:00','9/8/22 0:00','0344 1300 1609',31,M,H,101,400,IC,3
'8/22/24 0:00','8/18/24 0:00','1251 1822 0344',20,F,W,501,400,IC,5
'9/9/21 0:00','9/9/21 0:00','2000 0416 1814 0913 0408 0906',35,F,H,101,400,AA,2
'3/25/24 0:00','12/1/21 0:00','0100 0928 0930 1822',43,M,B,501,400,IC,3
'9/18/22 0:00','9/17/22 0:00',344,36,M,H,101,400,IC,5
'1/25/22 0:00','1/22/22 0:00','0329 1202 1822',61,F,B,502,400,IC,8
'5/13/22 0:00','12/23/21 0:00','0344 1822 0924',36,M,W,203,400,IC,7
'6/3/23 0:00','11/21/22 0:00',928,35,F,W,501,400,IC,3
'3/27/23 0:00','3/27/23 0:00','1822 0344 1609 1414 0358',36,M,W,203,400,IC,3
'2/27/20 0:00','2/26/20 0:00','1202 0603 0421 0361',65,F,B,502,511,IC,10
'7/31/20 0:00','7/31/20 0:00','1300 1307 1601 1609 0329 0344',29,M,O,104,400,IC,3
'5/1/22 0:00','4/30/22 0:00','0329 1822',63,M,F,122,400,IC,8
'4/22/21 0:00','4/21/21 0:00',344,36,M,H,101,400,IC,5
